id,gods_name_id,lang,name,short_meaning_key,short_meaning_val,meanings_key,meanings_val
562,292,hi,अल-अ'लीम (सब कुछ जानने वाला),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">सब कुछ जानने वाला : वह जिसने सारी चीज़ों को अपने ज्ञान के दायरे में ले रखा है।</p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
563,292,fa,علیم,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">علیم آن است که علمش همه چیز را در بر گرفته است. </p>",معنی,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
564,292,id,Al-'Alīm (Maha Mengetahui),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Al-'Alīm: Pemilik ilmu yang meliputi segala sesuatu.</p>",Arti,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
565,292,zh,全知的,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">全知的：就是知道一切的主。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
566,292,bn,আল-আলীম (সর্বজ্ঞ),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">আল-আলীম (সর্বজ্ঞ): অর্থাৎ তার ইলম সবকিছুকে পরিবেষ্টনকারী।</p>",অর্থ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
569,293,pt,O Oniouvinte (As-Samiy),O Significado Curto,"<p class=""ql-direction-rtl ql-align-right"">Oniouvinte: Aquele que ouve toda as criaturas, Ele ouve o segredo e a confidência, seja falando alto, baixo, proferindo (palavras) e o silêncio.</p>",Significadas,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
570,293,ur,سننے والا,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">السَّمِيْع (سننے والا) : وہ جو تمام سنی جانے والی چیزوں کو سنتا ہے۔ چپکے سے کہی جانے والی بات اور سرگوشی بھی اس کے دست رس کے اندر ہے اور زور سے بولنا اور آہستہ بولنا نیز بولنا اور خاموش رہنا سب اس کے حق میں برابر ہے۔</p>",مطلب,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
571,293,ru,Ас-Сами‘ (Слышащий),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Ас-Сами‘: Тот, Кто слышит все звуки, и Он слышит даже самые тихие и тайные беседы, Он слышит тихое и громкое, то, что произносят, и то, о чём умалчивают.</p>",Значение,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
572,293,hi,अस्समी (सब कुछ सुनने वाला),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">सब कुछ सुनने वाला : जो सुनने से संबंधित सभी चीज़ों को सुनता है। अतः, भेदों और कानाफूसियों को भी सुन लेता है और उसके यहाँ ज़ोर से बोलना और धीरे से बोलना तथा बोलना और चुप रहना सब बराबर है। </p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
573,293,fa,سَمیع,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">سَمیع: آنکه همهٔ شنیدنی ها را می داند زیرا اوست که نهان و نجوا را می شنود، و نزد او سخن آشکار و پنهان و گفتن و سکوت یکی است.</p>",معنی,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
574,293,id,As-Samī' (Maha Mendengar),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">As-Samī': Yang mengetahui semua yang terdengar; Allah mengetahui segala rahasia dan bisikan, bagi-Nya sama saja antara suara keras dan pelan, dan antara bicara dan diam.</p>",Arti,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
575,293,zh,全听的,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">全听的：能够得知所有的声音，能够听到公开的和秘密的，无论是高声还是低声，发音还是未发音。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
576,293,bn,আস-সামীউ (সর্বশ্রোতা),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">আস-সামীউ (সর্বশ্রোতা): যিনি শ্রবণযোগ্য সবকিছু সম্পর্কে অবগত। ফলে তিনি গোপন ও কানে কানে বলা কথাগুলো শোনেন। তার কাছে জোরে বলা ও আস্তে বলা এবং মুখে বলা ও চুপ থাকা সবই সমান।</p>",অর্থ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
579,294,pt,O Sutilíssimo (Al-Latíf),O Significado Curto,"<p class=""ql-direction-rtl ql-align-right"">O Sutilíssimo: Aquele que nada se oculta dentre as coisas mesmo sendo ínfimas. O benevolente com Seus servos pelo qual tem afeição por eles e concede-lhes sucesso para o que lhes é bom.</p>",Significadas,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
580,294,ur,باریک بیں,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">اللطِيْف (باریک بیں) : جس سے کوئی چیز، خواہ کتنی چھوٹی ہو، چھپی نہیں رہتی اور جو اپنے بندوں کے ساتھ احسان و نرمی کا برتاؤ کرتا ہے اور انھیں ایسے کاموں کی توفیق دیتا ہے جو ان کے حق میں اچھے ہوں۔</p>",مطلب,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
581,294,ru,"Аль-Лятыф (Проницательный, Добрый)",المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Аль-Лятыф: Тот, от Кого ничто не укрывается, даже самое мелкое, незаметное и сокрытое, и Кто добр к Своим рабам и помогает им в том, в чём благо для них.</p>",Значение,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
582,294,hi,अल-लतीफ़ (सूक्ष्मदर्शी दयावान),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">सूक्ष्मदर्शी दयावान : जिससे छोटी-से छोटी चीज़ भी ओझल न रहे और जो अपने बंदों पर उपकार करने वाला हो कि उनके साथ नर्मी का मामला करे और उन्हें उन बातों की तौफ़ीक़ प्रदान करे, जो उनके हित में हों।</p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
583,294,fa,لَطیف,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">لطیف: آنکه هیچ چیز ـ هر چقدر ریز باشد ـ از او پنهان نمی ماند، که نسبت به بندگانش نیکوکار است و در حق آنان لطف می ورزد و به سوی آنچه صلاح آنان است توفیق می دهد.</p>",معنی,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
584,294,id,Al-Laṭīf (Mahalembut),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Al-Laṭīf: Yang tidak samar bagi-Nya segala sesuatu walaupun halus nan kecil; Yang Mahabaik kepada hamba-Nya; Yang lembut kepada mereka dan memberi mereka taufik untuk meraih berbagai kebaikan untuk diri mereka.</p>",Arti,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
585,294,zh,精明的,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">精明的：没有什么东西可以对他隐藏，即使是很细小的东西，善待他的仆人，怜悯他们，使他们在有益于他们的事务中顺利。</p>",意义,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
586,294,bn,আল-লাতীফ (সকল-গোপন-বিষয়ে-অবগত),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">আল-লাতীফ (সকল-গোপন-বিষয়ে-অবগত): যার কাছে কোন বস্তুই গোপন নয় তা যতই সুক্ষ্ম হোক। স্বীয় বান্দাদের প্রতি কল্যাকর যিনি তাদের প্রতি অনুগ্রহ করেন এবং তাদের এমন সব কর্মের তাওফীক দেন যাতে রয়েছে তাদের সংশোধন। </p>",অর্থ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
589,295,pt,O Conhecedor (Al-Khabir),O Significado Curto,"<p class=""ql-direction-rtl ql-align-right"">O Conhecedor: Aquele que seu conhecimento abrange as coisas ocultas e invisível tal como abrange o que é aparente.</p>",Significadas,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span> </span></p>"
590,295,ur,خبر رکھنے والا,المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">خبر رکھنے والا : جو تمام چیزوں کے ظاہر و باطن سے واقف ہو۔ </p>",مطلب,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
591,295,ru,Аль-Хабир (Ведающий; Осведомлённый),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">Аль-Хабир: Объемлющий Своим знанием всё сокрытое в вещах точно так же, как объемлет Он Своим знанием всё явное в них.</p>",Значение,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
592,295,hi,अल-ख़बीर (सब वस्तुओं की हर परकार से ज्ञान रखने वाला),المعنى المختصر,"<p class=""ql-direction-rtl ql-align-right"">सब वस्तुओं की हर परकार से ज्ञान रखने वाला : जो हर चीज़ के ज़ाहिर के साथ-साथ उसके भीतर और अंदर की बातों से भी अवगत हो।</p>",अर्थ,"<p class=""ql-direction-rtl ql-align-right""><span class=""ql-font-vazirmatn""><span class=""ql-cursor"">﻿</span></span></p>"
